YEAR,REGION,PLANTING_DATE,MONTH,DAY,PD_WINDOW,IRRIGATION,SOIL,COMPANY_VARIETY,MG,MG_SECTION,PLANTING_DATE_FULL,MG_SEC,GENERAL_REGIONS,YIELD
2019,LA,3-Apr,4,3,B,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/3/19,5.0_5.3,LA,56.4
2019,LA,3-Apr,4,3,B,Unknown,Unknown,Bayer-31,5.3,5.0-5.3,4/3/19,5.0_5.3,LA,65.6
2019,LA,3-Apr,4,3,B,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/3/19,3.0_4.4,LA,82
2019,LA,3-Apr,4,3,B,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/3/19,3.0_4.4,LA,87
2019,LA,3-Apr,4,3,B,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/3/19,3.0_4.4,LA,67.1
2019,LA,6-Apr,4,6,B,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/6/19,3.0_4.4,LA,76.4
2019,LA,6-Apr,4,6,B,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/6/19,3.0_4.4,LA,81
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-12,4.4,3.0-4.4,4/8/19,3.0_4.4,LA,27.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/8/19,4.5_4.7,LA,56.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/8/19,4.5_4.7,LA,72.1
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/8/19,4.5_4.7,LA,32.6
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/8/19,4.5_4.7,LA,27.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/8/19,4.5_4.7,LA,57.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/8/19,4.5_4.7,LA,71.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/8/19,4.5_4.7,LA,26.8
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/8/19,4.5_4.7,LA,59.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/8/19,4.5_4.7,LA,72.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/8/19,4.5_4.7,LA,24.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-21,4.8,4.8-4.9,4/8/19,4.8_4.9,LA,32.3
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/8/19,4.8_4.9,LA,56.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/8/19,4.8_4.9,LA,77.7
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/8/19,4.8_4.9,LA,32.1
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/8/19,4.8_4.9,LA,53.6
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/8/19,4.8_4.9,LA,61.9
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/8/19,4.8_4.9,LA,56.4
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/8/19,4.8_4.9,LA,68.8
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/8/19,4.8_4.9,LA,36.7
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/8/19,5.0_5.3,LA,66.1
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/8/19,5.0_5.3,LA,63.9
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/8/19,5.0_5.3,LA,74.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/8/19,5.0_5.3,LA,66
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-32,5.4,5.4-6.0,4/8/19,5.4+,LA,71.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-32,5.4,5.4-6.0,4/8/19,5.4+,LA,57.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-33,5.5,5.4-6.0,4/8/19,5.4+,LA,70.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-33,5.5,5.4-6.0,4/8/19,5.4+,LA,55.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-36,5.6,5.4-6.0,4/8/19,5.4+,LA,63.7
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-36,5.6,5.4-6.0,4/8/19,5.4+,LA,57
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/8/19,3.0_4.4,LA,89.5
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/8/19,3.0_4.4,LA,79.2
2019,LA,8-Apr,4,8,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/8/19,3.0_4.4,LA,29.3
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-11,4.3,3.0-4.4,4/9/19,3.0_4.4,LA,76.3
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-12,4.4,3.0-4.4,4/9/19,3.0_4.4,LA,79.1
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/9/19,4.5_4.7,LA,77.3
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/9/19,4.5_4.7,LA,72.4
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/9/19,4.5_4.7,LA,31.1
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/9/19,4.5_4.7,LA,83.4
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/9/19,4.8_4.9,LA,73.2
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/9/19,4.8_4.9,LA,74.8
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/9/19,4.8_4.9,LA,38
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/9/19,4.8_4.9,LA,81.9
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/9/19,5.0_5.3,LA,47.5
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/9/19,5.0_5.3,LA,49
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/9/19,5.0_5.3,LA,42.9
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/9/19,5.0_5.3,LA,57.3
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-31,5.3,5.0-5.3,4/9/19,5.0_5.3,LA,47
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-31,5.3,5.0-5.3,4/9/19,5.0_5.3,LA,50.4
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-36,5.6,5.4-6.0,4/9/19,5.4+,LA,40.2
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-36,5.6,5.4-6.0,4/9/19,5.4+,LA,41.7
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/9/19,3.0_4.4,LA,74.3
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/9/19,3.0_4.4,LA,93.7
2019,LA,9-Apr,4,9,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/9/19,3.0_4.4,LA,71.6
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/10/19,5.0_5.3,LA,68.8
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/10/19,5.0_5.3,LA,71
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-32,5.4,5.4-6.0,4/10/19,5.4+,LA,63.8
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-33,5.5,5.4-6.0,4/10/19,5.4+,LA,57.6
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-36,5.6,5.4-6.0,4/10/19,5.4+,LA,61.7
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/10/19,3.0_4.4,LA,76.6
2019,LA,10-Apr,4,10,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/10/19,3.0_4.4,LA,83
2019,SW,12-Apr,4,12,C,Full,Medium,S39-G2X,3.9,3.0-4.4,4/12/19,3.0_4.4,S,39.2
2019,SW,12-Apr,4,12,C,Full,Medium,S44-C7X,4.4,3.0-4.4,4/12/19,3.0_4.4,S,50.4
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/15/19,3.0_4.4,LA,28
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,4/15/19,4.5_4.7,LA,23.5
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/15/19,4.5_4.7,LA,23.7
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/15/19,4.8_4.9,LA,25.2
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/15/19,3.0_4.4,LA,60.2
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/15/19,3.0_4.4,LA,79.8
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/15/19,3.0_4.4,LA,22.9
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/15/19,3.0_4.4,LA,25.1
2019,LA,15-Apr,4,15,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/15/19,3.0_4.4,LA,20.1
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-12,4.4,3.0-4.4,4/16/19,3.0_4.4,LA,67.6
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,4/16/19,4.5_4.7,LA,73
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/16/19,4.5_4.7,LA,67.1
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/16/19,4.5_4.7,LA,68.5
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/16/19,4.5_4.7,LA,79.3
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/16/19,4.5_4.7,LA,69.6
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/16/19,4.5_4.7,LA,75.6
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/16/19,4.5_4.7,LA,66.7
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/16/19,4.5_4.7,LA,72.6
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/16/19,4.8_4.9,LA,68.5
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/16/19,4.8_4.9,LA,58.8
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/16/19,4.8_4.9,LA,67.9
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/16/19,5.0_5.3,LA,64.1
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/16/19,3.0_4.4,LA,53.5
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/16/19,5.0_5.3,LA,65.7
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-31,5.3,5.0-5.3,4/16/19,5.0_5.3,LA,67.3
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-5,4.2,3.0-4.4,4/16/19,3.0_4.4,LA,60.6
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/16/19,3.0_4.4,LA,74.2
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/16/19,3.0_4.4,LA,70.8
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/16/19,3.0_4.4,LA,77.4
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/16/19,3.0_4.4,LA,73.1
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/16/19,3.0_4.4,LA,80.7
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/16/19,3.0_4.4,LA,85.9
2019,LA,16-Apr,4,16,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/16/19,3.0_4.4,LA,65.3
2019,NE,16-Apr,4,16,C,Full,Silt Loam,Corteva-4.6-1,4.6,4.5-4.7,4/16/19,4.5_4.7,N,88.5
2019,NE,16-Apr,4,16,C,Full,Silt Loam,Corteva-4.8-2,4.8,4.8-4.9,4/16/19,4.8_4.9,N,91.4
2019,SW,16-Apr,4,16,C,Non,Silt Loam,Asgrow 52X9,5.2,5.0-5.3,4/16/19,5.0_5.3,S,60.1
2019,SW,16-Apr,4,16,C,Non,Silt Loam,C4845RX,4.8,4.8-4.9,4/16/19,4.8_4.9,S,26.1
2019,SW,16-Apr,4,16,C,Non,Silt Loam,Delta Grow 46X25,4.6,4.5-4.7,4/16/19,4.5_4.7,S,31.4
2019,SW,16-Apr,4,16,C,Non,Silt Loam,Delta Grow 52X05,5.2,5.0-5.3,4/16/19,5.0_5.3,S,57
2019,SW,16-Apr,4,16,C,Non,Silt Loam,Delta Grow 54X25,5.4,5.4-6.0,4/16/19,5.4+,S,35.9
2019,SW,16-Apr,4,16,C,Non,Silt Loam,Dleta Grow 49X15,4.9,4.8-4.9,4/16/19,4.8_4.9,S,56.2
2019,SW,16-Apr,4,16,C,Non,Silt Loam,LGS4931RX,4.9,4.8-4.9,4/16/19,4.8_4.9,S,29.2
2019,SW,16-Apr,4,16,C,Non,Silt Loam,LS4487XS,4.4,3.0-4.4,4/16/19,3.0_4.4,S,27.7
2019,SW,16-Apr,4,16,C,Non,Silt Loam,P42A96X,4.2,3.0-4.4,4/16/19,3.0_4.4,S,26.1
2019,SW,16-Apr,4,16,C,Non,Silt Loam,P54A54X,5.4,5.4-6.0,4/16/19,5.4+,S,44
2019,SW,16-Apr,4,16,C,Non,Silt Loam,S41XS98,4.1,3.0-4.4,4/16/19,3.0_4.4,S,13.1
2019,SW,16-Apr,4,16,C,Non,Silt Loam,S44-C7X,4.4,3.0-4.4,4/16/19,3.0_4.4,S,27.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/17/19,3.0_4.4,LA,73.7
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/17/19,3.0_4.4,LA,57.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/17/19,3.0_4.4,LA,67.7
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-11,4.3,3.0-4.4,4/17/19,3.0_4.4,LA,66.1
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-12,4.4,3.0-4.4,4/17/19,3.0_4.4,LA,65
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-12,4.4,3.0-4.4,4/17/19,3.0_4.4,LA,85
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,4/17/19,4.5_4.7,LA,66.8
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,4/17/19,4.5_4.7,LA,69.8
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,4/17/19,4.5_4.7,LA,61.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,59.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,65.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,88.9
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,61.3
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,65.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,65.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,67.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,87.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,60.2
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/17/19,4.5_4.7,LA,67.3
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,65.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,63.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,79
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,63.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,65.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,67.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,76.1
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,61.4
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/17/19,4.5_4.7,LA,66.2
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/17/19,4.8_4.9,LA,56.3
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/17/19,4.8_4.9,LA,63.9
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/17/19,4.8_4.9,LA,91.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/17/19,4.8_4.9,LA,56.8
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/17/19,4.8_4.9,LA,56.2
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/17/19,4.8_4.9,LA,69.8
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/17/19,4.8_4.9,LA,68.4
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/17/19,4.8_4.9,LA,62.2
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/17/19,4.8_4.9,LA,78.5
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/17/19,4.8_4.9,LA,57.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/17/19,4.8_4.9,LA,51.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-27,5.1,5.0-5.3,4/17/19,5.0_5.3,LA,65
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/17/19,5.0_5.3,LA,86.2
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/17/19,5.0_5.3,LA,64.3
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/17/19,5.0_5.3,LA,50.9
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-29,5.2,5.0-5.3,4/17/19,5.0_5.3,LA,60.4
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/17/19,3.0_4.4,LA,54
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/17/19,5.0_5.3,LA,70.1
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-31,5.3,5.0-5.3,4/17/19,5.0_5.3,LA,56.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-33,5.5,5.4-6.0,4/17/19,5.4+,LA,63.9
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/17/19,3.0_4.4,LA,65.4
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/17/19,3.0_4.4,LA,62
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/17/19,3.0_4.4,LA,66.6
2019,LA,17-Apr,4,17,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/17/19,3.0_4.4,LA,64.7
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/18/19,3.0_4.4,LA,74
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/18/19,3.0_4.4,LA,48.8
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-14,4.5,4.5-4.7,4/18/19,4.5_4.7,LA,75
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/18/19,4.5_4.7,LA,75
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/18/19,4.5_4.7,LA,51.3
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/18/19,4.5_4.7,LA,84.4
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/18/19,4.5_4.7,LA,81
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-17,4.6,4.5-4.7,4/18/19,4.5_4.7,LA,63.1
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/18/19,4.5_4.7,LA,73
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/18/19,4.5_4.7,LA,74
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/18/19,4.5_4.7,LA,83.1
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/18/19,4.8_4.9,LA,74
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/18/19,4.8_4.9,LA,54
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/18/19,4.8_4.9,LA,77.7
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/18/19,4.8_4.9,LA,72
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/18/19,4.8_4.9,LA,76.8
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/18/19,5.0_5.3,LA,65.6
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-28,5.2,5.0-5.3,4/18/19,5.0_5.3,LA,89.5
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/18/19,3.0_4.4,LA,70.2
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-30,5.3,5.0-5.3,4/18/19,5.0_5.3,LA,64.8
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-33,5.5,5.4-6.0,4/18/19,5.4+,LA,57.5
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-36,5.6,5.4-6.0,4/18/19,5.4+,LA,54.5
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/18/19,3.0_4.4,LA,55.3
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/18/19,3.0_4.4,LA,68.3
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/18/19,3.0_4.4,LA,73.5
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/18/19,3.0_4.4,LA,72
2019,LA,18-Apr,4,18,C,Unknown,Unknown,Bayer-9,4.3,3.0-4.4,4/18/19,3.0_4.4,LA,77
2019,LA,19-Apr,4,19,C,Unknown,Unknown,Bayer-3,4.1,3.0-4.4,4/19/19,3.0_4.4,LA,62.6
2019,LA,19-Apr,4,19,C,Unknown,Unknown,Bayer-6,4.2,3.0-4.4,4/19/19,3.0_4.4,LA,64.6
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-10,4.3,3.0-4.4,4/20/19,3.0_4.4,LA,54.6
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-16,4.6,4.5-4.7,4/20/19,4.5_4.7,LA,57.4
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-19,4.7,4.5-4.7,4/20/19,4.5_4.7,LA,44.4
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-20,4.7,4.5-4.7,4/20/19,4.5_4.7,LA,47.6
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-22,4.8,4.8-4.9,4/20/19,4.8_4.9,LA,48
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-24,4.9,4.8-4.9,4/20/19,4.8_4.9,LA,44.2
2019,LA,20-Apr,4,20,C,Unknown,Unknown,Bayer-25,4.9,4.8-4.9,4/20/19,4.8_4.9,LA,51.1
